Family_ID,City_ID,City_Code,Region,Community_ID,Urban_Rural,Location_Type,Parent_Gender,Parent_Sex,Child_Gender,Child_Sex,Parent_Age,Child_Age,Parent_Education,Family_SES,Comm_Cultural_Policy,Comm_Cultural_Facility,Comm_Cultural_Activity,P_Cog1,P_Cog2,P_Cog3,P_Cog4,P_Cog5,P_Cog6,Parent_Cog_Mean,P_Aff1,P_Aff2,P_Aff3,P_Aff4,P_Aff5,Parent_Aff_Mean,P_Beh1,P_Beh2,P_Beh3,P_Beh4,P_Beh5,Parent_Beh_Mean,Parent_Identity_Overall,C_Cog1,C_Cog2,C_Cog3,C_Cog4,C_Cog5,C_Cog6,Child_Cog_Mean,C_Aff1,C_Aff2,C_Aff3,C_Aff4,C_Aff5,Child_Aff_Mean,C_Beh1,C_Beh2,C_Beh3,C_Beh4,C_Beh5,Child_Beh_Mean,Child_Identity_Overall,FSI1,FSI2,FSI3,FSI4,Family_Socialization,Parent_Cog_Mean_z,Parent_Aff_Mean_z,Parent_Beh_Mean_z,Parent_Identity_Overall_z,Child_Cog_Mean_z,Child_Aff_Mean_z,Child_Beh_Mean_z,Child_Identity_Overall_z,Family_Socialization_z,Family_SES_z,Comm_Cultural_Policy_z,Comm_Cultural_Facility_z,Comm_Cultural_Activity_z,Parent_Identity_c,Family_Socialization_c,Parent_Cog_c,Parent_Aff_c,Parent_Beh_c,Parent_X_Socialization,Urban_X_Parent,Urban_X_Socialization,Three_Way_Interaction,Child_Age_Group,Gender_Combination,Comm_Parent_Identity_Mean,Comm_Socialization_Mean,Comm_Urban_Prop,Region_Central,Region_Western
F0617,12,C6,Central,82,0,Rural,2,Female,1,Male,39,18.2,1,5.11,3.02,3.37,3.47,2,2,3,3,2,2,2.33,3,3,4,3,3,3.2,1,2,1,1,1,1.2,2.13,3,2,2,2,3,3,2.5,2,2,2,2,2,2.0,1,1,1,1,1,1.0,1.73,2,3,3,3,2.75,-1.1555554700735249,-0.7606928832291425,-1.5845778817485696,-1.8698196007659855,-0.6971240260596026,-1.4969819032739868,-1.576160070812254,-1.6624327803701773,-0.8227565469387071,1.0007517417320082,-1.4509719213556365,-0.48666291481914503,0.07628383218341778,-1.3870495258166495,-0.9905163329820863,-1.1159185107130316,-1.0101861608710925,-1.6991921320688446,1.3738952099764494,-0.0,-0.0,0.0,16-18,Mother-Son,3.6412,4.06,0.6,1,0
F0618,4,E4,Eastern,23,0,Rural,2,Female,2,Female,52,21.7,2,1.58,3.18,3.54,3.27,4,4,4,3,3,4,3.67,3,3,2,2,4,2.8,2,1,1,2,1,1.4,2.56,3,3,2,2,3,3,2.67,3,3,3,3,3,3.0,1,2,1,2,2,1.6,2.51,5,5,5,4,4.75,0.23204077018341215,-1.061901873292198,-1.398068322076907,-1.2901557795653749,-0.5089157048833953,-0.6517007690770332,-0.9593452637191285,-0.7439080194607247,0.8385114595396613,-1.8237996667572398,-1.193922230300629,-0.25634650680948595,-0.26662304430855355,-0.9570495258166494,1.0094836670179137,0.22408148928696825,-1.4101861608710928,-1.4991921320688446,-0.9661258648391466,-0.0,0.0,-0.0,19-22,Mother-Daughter,3.6708695652173917,3.717391304347826,0.6521739130434783,0,0
F0619,18,W6,Western,124,0,Rural,1,Male,2,Female,46,22.2,5,3.43,4.32,2.48,3.18,1,2,1,2,1,1,1.33,2,4,4,3,3,3.2,2,1,1,1,1,1.2,1.92,2,2,2,1,2,2,1.83,3,3,4,3,3,3.2,2,2,2,1,2,1.8,2.2,4,4,3,4,3.75,-2.191075052354821,-0.7606928832291425,-1.5845778817485696,-2.152911234375586,-1.4388862330481842,-0.4826445422376423,-0.7537403280214202,-1.1089627321298656,0.007877456300477073,-0.34351068497109005,0.6375568184662981,-1.692437050869714,-0.42093113872994026,-1.5970495258166495,0.0094836670179137,-2.1159185107130316,-1.0101861608710925,-1.6991921320688446,-0.015145885913962072,-0.0,0.0,-0.0,19-22,Father-Daughter,3.6216666666666666,3.513888888888889,0.5,0,1
F0621,7,C1,Central,46,0,Rural,1,Male,1,Male,40,12.3,2,2.71,3.01,2.63,2.93,3,2,3,3,3,3,2.83,5,3,5,4,5,4.4,1,2,2,1,1,1.4,2.94,3,2,3,4,2,3,2.83,4,3,3,2,4,3.2,1,3,1,2,1,1.6,2.59,2,3,4,3,3.0,-0.6377956789328766,0.1429340869600239,-1.398068322076907,-0.7778947282718124,-0.33177846142343526,-0.4826445422376423,-0.9593452637191285,-0.6497003516751397,-0.6150980461289112,-0.9196231535581322,-1.4670375270465748,-1.4892166908611912,-0.849564734344904,-0.5770495258166495,-0.7405163329820863,-0.6159185107130316,0.1898138391289077,-1.4991921320688446,0.427314598806797,-0.0,-0.0,0.0,12-15,Father-Son,3.492,3.51,0.44,1,0
F0624,2,E2,Eastern,8,0,Rural,2,Female,1,Male,45,17.6,3,1.0,3.18,2.95,2.37,3,2,3,4,2,4,3.0,3,1,3,2,2,2.2,4,4,4,3,4,3.8,2.75,1,2,2,1,1,1,1.33,3,4,2,3,2,2.8,1,1,2,1,2,1.4,1.64,1,1,2,2,1.5,-0.46175734994505635,-1.513715358386781,0.8400463939830453,-1.0340252539185937,-1.9924401188605587,-0.820756995916424,-1.1649501994168372,-1.7684164066289603,-1.8610490509876876,-2.287890266452357,-1.193922230300629,-1.0556799228430087,-1.8097039885224229,-0.7670495258166494,-2.2405163329820863,-0.4459185107130317,-2.0101861608710925,0.9008078679311553,1.7185869907983675,-0.0,-0.0,0.0,16-18,Mother-Son,3.7734615384615386,3.7211538461538463,0.6538461538461539,0,0
F0625,5,E5,Eastern,35,0,Rural,2,Female,1,Male,45,16.5,3,5.46,3.52,3.79,3.18,3,4,4,3,3,4,3.5,4,4,5,5,5,4.6,2,2,1,3,3,2.2,3.34,4,3,3,2,3,4,3.17,5,5,5,4,5,4.8,2,3,3,3,3,2.8,3.8,5,5,6,5,5.25,0.05600244119559184,0.2935385819915511,-0.6520300833902559,-0.2386725690154307,0.04463818092897921,0.8698052724774832,0.2742843504671218,0.7751906235818318,1.2538284611592534,1.28080641396182,-0.6476916368087388,0.08235409320471876,-0.42093113872994026,-0.17704952581664957,1.5094836670179137,0.05408148928696832,0.389813839128907,-0.6991921320688443,-0.267253367473499,-0.0,0.0,-0.0,16-18,Mother-Son,3.447777777777778,3.6944444444444446,0.4444444444444444,0,0
F0628,5,E5,Eastern,34,0,Rural,2,Female,1,Male,44,17.2,2,3.19,3.13,2.93,2.16,2,3,3,2,3,4,2.83,4,4,4,5,4,4.2,3,3,2,2,4,2.8,3.24,4,2,2,3,2,2,2.5,4,3,4,3,3,3.4,2,3,3,2,2,2.4,2.78,3,3,3,4,3.25,-0.6377956789328766,-0.0076704080715039435,-0.09250140437526819,-0.3734781088295257,-0.6971240260596026,-0.3135883153982518,-0.13692552092829502,-0.4259571406843757,-0.4074395453191151,-0.5355481745001042,-1.2742502587553193,-1.0827759708441451,-2.1697562088389923,-0.2770495258166492,-0.4905163329820863,-0.6159185107130316,-0.010186160871092476,-0.0991921320688447,0.13589731745800862,-0.0,-0.0,0.0,16-18,Mother-Son,3.33125,3.453125,0.375,0,0
F0630,11,C5,Central,76,0,Rural,1,Male,2,Female,42,13.8,4,2.75,3.68,3.43,3.19,4,3,3,3,3,3,3.17,4,5,5,4,5,4.6,3,4,3,3,4,3.4,3.68,2,3,3,3,1,2,2.33,3,4,3,3,2,3.0,2,1,2,2,2,1.8,2.39,4,3,4,4,3.75,-0.285719020957236,0.2935385819915511,0.46702727463972,0.2196662663524942,-0.8853323472358098,-0.6517007690770332,-0.7537403280214202,-0.8852195211391016,0.007877456300477073,-0.8876169053032965,-0.39064194575373123,-0.4053747708157358,-0.40378579490534205,0.16295047418335074,0.0094836670179137,-0.27591851071303175,0.389813839128907,0.5008078679311554,0.001545368037566041,0.0,0.0,0.0,12-15,Father-Daughter,3.7304000000000004,3.26,0.64,1,0
F0631,4,E4,Eastern,27,0,Rural,1,Male,1,Male,38,12.8,4,3.13,3.06,2.86,2.82,5,3,4,5,4,4,4.17,3,3,3,2,3,2.8,2,3,3,3,3,2.8,3.16,3,2,3,2,3,3,2.67,2,3,3,2,3,2.6,2,2,2,2,1,1.8,2.25,3,3,3,4,3.25,0.7498005613240603,-1.061901873292198,-0.09250140437526819,-0.48132254068080216,-0.5089157048833953,-0.9898132227558145,-0.7537403280214202,-1.0500829397638753,-0.4074395453191151,-0.5835575468823577,-1.3867094985918846,-1.1776121388481229,-1.0381635164154885,-0.3570495258166493,-0.4905163329820863,0.7240814892869682,-1.4101861608710928,-0.0991921320688447,0.17513862409657555,-0.0,-0.0,0.0,12-15,Father-Son,3.616842105263158,4.0,0.631578947368421,0,0
F0632,10,C4,Central,66,0,Rural,2,Female,1,Male,38,12.7,3,1.96,4.29,4.3,3.24,3,3,2,1,2,3,2.33,2,2,3,2,2,2.2,2,2,1,2,2,1.8,2.29,2,3,2,1,2,2,2.0,1,2,2,3,3,2.2,2,1,2,2,2,1.8,2.22,3,3,2,2,2.5,-1.1555554700735249,-1.513715358386781,-1.0250492027335814,-1.6541307370634326,-1.250677911871977,-1.327925676434596,-0.7537403280214202,-1.0854108151834694,-1.0304150477485032,-1.519740308336301,0.5893600013934839,0.773303317233696,-0.3180590757823488,-1.2270495258166494,-1.2405163329820863,-1.1159185107130316,-2.0101861608710925,-1.0991921320688445,1.5221749781534777,-0.0,-0.0,0.0,12-15,Mother-Son,3.546666666666667,3.425925925925926,0.4444444444444444,1,0
F0633,18,W6,Western,125,0,Rural,2,Female,2,Female,40,15.1,5,3.75,3.34,2.29,2.97,4,4,4,5,3,3,3.83,3,3,4,3,3,3.2,2,1,2,1,1,1.4,2.76,3,4,4,3,3,3,3.33,4,4,3,5,4,4.0,2,2,2,2,2,2.0,3.41,3,3,4,3,3.25,0.3977239033484197,-0.7606928832291425,-1.398068322076907,-1.0205446999371843,0.2217754243889392,0.1935803651199204,-0.5481353923237118,0.31592824312710577,-0.4074395453191151,-0.08746069893240481,-0.9368725392456222,-1.9498495068805093,-0.7809833590465097,-0.7570495258166496,-0.4905163329820863,0.3840814892869684,-1.0101861608710925,-1.4991921320688446,0.37134515728941025,-0.0,-0.0,0.0,12-15,Mother-Daughter,3.3248,3.98,0.4,0,1
F0634,15,W3,Western,101,0,Rural,2,Female,1,Male,43,14.6,2,1.31,4.09,3.37,3.1,3,2,1,2,2,1,1.83,4,3,3,3,3,3.2,4,5,5,5,5,4.8,3.37,3,3,3,4,2,3,3.0,4,4,3,5,3,3.8,4,3,4,5,4,4.0,3.56,3,5,4,5,4.25,-1.673315261214173,-0.7606928832291425,1.7725941923413588,-0.19823090707120175,-0.14357014024722803,0.02452413828052955,1.5079139646533726,0.4925676202250774,0.4231944579200692,-2.0398418424773808,0.2680478875747245,-0.48666291481914503,-0.5580938893267288,-0.14704952581664932,0.5094836670179137,-1.6159185107130316,-1.0101861608710925,1.9008078679311553,-0.07491933164631187,-0.0,0.0,-0.0,12-15,Mother-Son,3.8754166666666667,3.6354166666666665,0.5416666666666666,0,1
F0635,17,W5,Western,116,0,Rural,2,Female,1,Male,42,12.2,4,3.53,4.08,3.25,3.6,2,3,3,2,3,3,2.67,3,3,4,4,2,3.2,1,1,2,1,2,1.4,2.34,3,3,4,2,2,3,2.83,3,2,2,3,2,2.4,2,1,1,1,1,1.2,2.23,3,2,3,3,2.75,-0.8034788120978842,-0.7606928832291425,-1.398068322076907,-1.5867279671563852,-0.33177846142343526,-1.1588694495952054,-1.3705551351145455,-1.0736348567102716,-0.8227565469387071,-0.26349506433400116,0.25198228188378685,-0.6492392028259634,0.29917330190319874,-1.1770495258166496,-0.9905163329820863,-0.7759185107130318,-1.0101861608710925,-1.4991921320688446,1.1658867800502113,-0.0,-0.0,0.0,12-15,Mother-Son,3.4620689655172416,4.017241379310345,0.5862068965517241,0,1
F0636,8,C2,Central,51,0,Rural,2,Female,1,Male,49,22.7,3,2.72,3.39,2.03,3.12,3,3,3,4,4,3,3.33,3,3,3,3,4,3.2,3,3,3,3,2,2.8,3.39,3,3,2,4,3,3,3.0,2,2,2,3,2,2.2,1,2,2,2,2,1.8,2.46,3,3,4,3,3.25,-0.12003588779222847,-0.7606928832291425,-0.09250140437526819,-0.17126979910838264,-0.14357014024722803,-1.327925676434596,-0.7537403280214202,-0.8027878118267151,-0.4074395453191151,-0.9116215914944231,-0.856544510790932,-2.3020981308952826,-0.5238032016775316,-0.1270495258166493,-0.4905163329820863,-0.11591851071303161,-1.0101861608710925,-0.0991921320688447,0.062319867510695716,-0.0,-0.0,0.0,19-22,Mother-Son,3.409047619047619,3.5,0.42857142857142855,1,0
F0639,18,W6,Western,125,0,Rural,1,Male,1,Male,46,14.9,1,3.05,3.34,2.29,2.97,3,4,3,3,3,4,3.33,2,2,3,2,4,2.6,2,2,3,2,3,2.4,3.13,3,3,3,2,2,3,2.67,4,2,3,3,3,3.0,2,2,2,2,2,2.0,2.92,4,4,3,4,3.75,-0.12003588779222847,-1.2125063683237256,-0.4655205237185935,-0.5217642026250311,-0.5089157048833953,-0.6517007690770332,-0.5481353923237118,-0.26109372205960196,0.007877456300477073,-0.6475700433920292,-0.9368725392456222,-1.9498495068805093,-0.7809833590465097,-0.38704952581664953,0.0094836670179137,-0.11591851071303161,-1.6101861608710926,-0.4991921320688446,-0.003670648822286496,-0.0,0.0,-0.0,12-15,Father-Son,3.3248,3.98,0.4,0,1
F0641,10,C4,Central,67,0,Rural,1,Male,2,Female,49,19.5,2,5.38,2.47,3.79,2.77,2,2,2,3,2,3,2.33,5,4,3,5,4,4.2,1,3,2,2,3,2.2,3.2,2,2,2,2,3,2,2.17,4,4,3,3,5,3.8,2,1,2,2,2,1.8,2.53,4,3,2,4,3.25,-1.1555554700735249,-0.0076704080715039435,-0.6520300833902559,-0.42740032475516393,-1.0624695906957697,0.02452413828052955,-0.7537403280214202,-0.7203561025143285,-0.4074395453191151,1.2167939174521487,-2.3345802343572237,0.08235409320471876,-1.123890235538481,-0.31704952581664925,-0.4905163329820863,-1.1159185107130316,-0.010186160871092476,-0.6991921320688443,0.1555179707772921,-0.0,-0.0,0.0,19-22,Father-Daughter,3.5427999999999997,3.84,0.72,1,0
F0644,5,E5,Eastern,29,0,Rural,2,Female,1,Male,50,15.6,4,3.86,3.32,2.76,2.84,2,2,2,3,3,2,2.33,6,6,6,4,6,5.6,2,2,2,1,2,1.8,2.91,3,2,2,2,1,3,2.17,3,4,4,4,4,3.8,1,1,1,1,1,1.0,2.11,3,3,3,2,2.75,-1.1555554700735249,1.0465610571491897,-1.0250492027335814,-0.8183363902160408,-1.0624695906957697,0.02452413828052955,-1.576160070812254,-1.214946358388649,-0.8227565469387071,0.0005564837683931816,-0.9690037506274981,-1.313092378853805,-1.0038728287662915,-0.6070495258166493,-0.9905163329820863,-1.1159185107130316,1.389813839128907,-1.0991921320688445,0.6012924702504218,-0.0,-0.0,0.0,12-15,Mother-Son,3.325,3.775,0.4,0,0
F0649,1,E1,Eastern,5,0,Rural,1,Male,2,Female,44,15.3,2,1.53,3.67,3.29,2.6,2,2,3,4,3,2,2.67,3,3,2,3,3,2.8,3,3,2,2,2,2.4,2.64,2,3,3,2,3,2,2.5,3,4,4,4,3,3.6,3,3,3,4,4,3.4,3.0,3,4,4,4,3.75,-0.8034788120978842,-1.061901873292198,-0.4655205237185935,-1.1823113477140985,-0.6971240260596026,-0.14453208855886093,0.8910991575602472,-0.16688605427401695,0.007877456300477073,-1.8638074770757842,-0.4067075514446695,-0.5950471068236907,-1.4153610805566563,-0.8770495258166493,0.0094836670179137,-0.7759185107130318,-1.4101861608710928,-0.4991921320688446,-0.008317645661064207,-0.0,0.0,-0.0,12-15,Father-Daughter,3.402727272727273,3.7954545454545454,0.6363636363636364,0,0
F0653,10,C4,Central,70,0,Rural,2,Female,1,Male,44,17.3,5,5.05,3.76,4.15,2.89,2,3,2,2,3,2,2.33,3,4,4,3,4,3.6,3,4,3,3,4,3.4,3.16,1,1,2,2,2,1,1.5,1,2,1,1,2,1.4,1,1,1,1,1,1.0,1.26,1,1,1,1,1.0,-1.1555554700735249,-0.4594838931660871,0.46702727463972,-0.48132254068080216,-1.8042317976843516,-2.004150583792159,-1.576160070812254,-2.2159028286104885,-2.2763660526072798,0.9527423693497543,-0.2621171002262282,0.570082957225174,-0.9181461096432982,-0.3570495258166493,-2.7405163329820863,-1.1159185107130316,-0.6101861608710926,0.5008078679311554,0.9785000571840364,-0.0,-0.0,0.0,16-18,Mother-Son,3.5570833333333334,3.75,0.5416666666666666,1,0
F0654,16,W4,Western,112,0,Rural,2,Female,1,Male,41,18.3,4,3.08,3.61,3.08,3.45,2,3,3,3,2,3,2.67,3,2,3,3,3,2.8,4,3,4,4,4,3.8,3.2,4,3,4,3,3,3,3.33,4,2,2,2,2,2.4,2,3,2,3,2,2.4,2.54,3,4,2,2,2.75,-0.8034788120978842,-1.061901873292198,0.8400463939830453,-0.42740032475516393,0.2217754243889392,-1.1588694495952054,-0.13692552092829502,-0.7085801440411301,-0.8227565469387071,-0.6235653572009022,-0.5031011855902974,-0.8795556108356225,0.04199314453422065,-0.31704952581664925,-0.9905163329820863,-0.7759185107130318,-1.4101861608710928,0.9008078679311553,0.3140427336856167,-0.0,-0.0,0.0,16-18,Mother-Son,3.465,3.9166666666666665,0.3333333333333333,0,1
F0655,4,E4,Eastern,28,0,Rural,2,Female,1,Male,52,24.1,2,5.2,4.63,3.85,2.57,4,3,3,3,3,4,3.33,2,3,3,3,4,3.0,2,2,2,1,2,1.8,2.74,4,4,2,3,3,2,3.0,5,4,3,4,3,3.8,2,3,2,2,2,2.2,2.87,4,5,5,4,4.5,-0.12003588779222847,-0.9112973782606704,-1.0250492027335814,-1.047505807900003,-0.14357014024722803,0.02452413828052955,-0.3425304566260032,-0.3199735144255923,0.6308529587298652,1.0727658003053884,1.1355905948853742,0.16364223720812796,-1.4667971120304524,-0.7770495258166492,0.7594836670179137,-0.11591851071303161,-1.2101861608710927,-1.0991921320688445,-0.5901564233217598,-0.0,0.0,-0.0,23-25,Mother-Son,3.8549999999999995,3.6,0.7,0,0
F0658,10,C4,Central,67,0,Rural,2,Female,1,Male,47,19.4,3,4.47,2.47,3.79,2.77,2,2,1,1,1,3,1.67,4,4,3,4,4,3.8,1,1,1,1,1,1.0,2.08,3,3,4,3,2,3,3.0,4,5,4,3,3,3.8,2,1,2,2,2,1.8,3.02,3,4,5,5,4.25,-1.8389983943791806,-0.3088793981345596,-1.7710874414202322,-1.9372223706730332,-0.14357014024722803,0.02452413828052955,-0.7537403280214202,-0.1433341373276207,0.4231944579200692,0.488651769654637,-2.3345802343572237,0.08235409320471876,-1.123890235538481,-1.4370495258166494,0.5094836670179137,-1.7759185107130318,-0.41018616087109283,-1.8991921320688445,-0.7321532620994206,-0.0,0.0,-0.0,19-22,Mother-Son,3.5427999999999997,3.84,0.72,1,0
F0659,9,C3,Central,58,0,Rural,2,Female,1,Male,50,18.7,2,1.13,3.04,2.73,3.17,3,3,3,3,4,3,3.17,2,3,2,2,2,2.2,2,4,3,2,3,2.8,2.69,2,2,2,2,1,2,1.83,1,2,1,1,1,1.2,1,1,1,1,1,1.0,1.29,1,1,1,2,1.25,-0.285719020957236,-1.513715358386781,-0.09250140437526819,-1.114908577807051,-1.4388862330481842,-2.1732068106315494,-1.576160070812254,-2.1805749531908942,-2.0687075517974836,-2.183869959624141,-1.4188407099737605,-1.3537364508555092,-0.4380764825545392,-0.8270495258166495,-2.4905163329820863,-0.27591851071303175,-2.0101861608710925,-0.0991921320688447,2.059780352231455,-0.0,-0.0,0.0,16-18,Mother-Son,3.3766666666666665,3.475,0.43333333333333335,1,0
F0660,13,W1,Western,85,0,Rural,2,Female,2,Female,44,16.5,1,4.77,3.69,3.93,3.15,5,3,4,4,5,5,4.33,5,4,4,3,3,3.8,2,2,2,3,2,2.2,3.46,2,3,3,4,3,2,2.83,3,3,3,4,4,3.4,1,1,1,2,1,1.2,2.41,3,3,2,2,2.5,0.9154836944890679,-0.3088793981345596,-0.6520300833902559,-0.07690592123851604,-0.33177846142343526,-0.3135883153982518,-1.3705551351145455,-0.8616676041927054,-1.0304150477485032,0.7286986315659044,-0.3745763400627936,0.27202642921267356,-0.4723671702037363,-0.05704952581664946,-1.2405163329820863,0.8840814892869684,-0.41018616087109283,-0.6991921320688443,0.07077086856443685,-0.0,-0.0,0.0,16-18,Mother-Daughter,3.5095652173913043,4.032608695652174,0.5217391304347826,0,1
F0664,9,C3,Central,61,0,Rural,1,Male,1,Male,46,16.8,2,3.44,3.55,2.98,3.67,4,4,4,3,3,4,3.67,4,4,5,5,4,4.4,2,2,3,3,3,2.6,3.28,2,1,3,3,2,2,2.17,2,2,2,3,4,2.6,1,1,1,1,1,1.0,1.75,3,1,1,2,1.75,0.23204077018341215,0.1429340869600239,-0.27901096404693065,-0.3195558929038881,-1.0624695906957697,-0.9898132227558145,-1.576160070812254,-1.638880863423781,-1.6533905501778914,-0.3355091229073813,-0.5994948197359252,-1.0150358508413044,0.4191907086753883,-0.23704952581664962,-1.9905163329820863,0.22408148928696825,0.1898138391289077,-0.29919213206884443,0.4718509528636998,-0.0,-0.0,0.0,16-18,Father-Son,3.3058333333333336,3.7083333333333335,0.375,1,0
F0665,14,W2,Western,97,0,Rural,1,Male,2,Female,39,14.7,2,2.07,2.53,3.33,2.43,3,4,3,3,3,4,3.33,3,3,4,3,4,3.4,1,2,1,1,1,1.2,2.68,3,3,3,3,2,4,3.0,6,4,6,4,4,4.8,1,2,2,3,2,2.0,3.19,6,5,5,5,5.25,-0.12003588779222847,-0.610088388197615,-1.5845778817485696,-1.1283891317884602,-0.14357014024722803,0.8698052724774832,-0.5481353923237118,0.0568571567167471,1.2538284611592534,-1.431723125635503,-2.2381866002115967,-0.5408550108214178,-1.7068319255748314,-0.8370495258166493,1.5094836670179137,-0.11591851071303161,-0.8101861608710927,-1.6991921320688446,-1.2635125877053215,-0.0,0.0,-0.0,12-15,Father-Daughter,3.580769230769231,3.9423076923076925,0.6153846153846154,0,1
F0667,5,E5,Eastern,34,0,Rural,2,Female,1,Male,49,20.6,2,3.99,3.13,2.93,2.16,1,2,2,1,2,2,1.67,3,4,3,3,2,3.0,3,3,4,3,4,3.4,2.61,1,2,1,2,1,1,1.33,2,1,1,2,2,1.6,1,1,1,1,2,1.2,1.3,1,2,1,1,1.25,-1.8389983943791806,-0.9112973782606704,0.46702727463972,-1.2227530096583274,-1.9924401188605587,-1.8350943569527682,-1.3705551351145455,-2.168798994717696,-2.0687075517974836,0.10457679059660938,-1.2742502587553193,-1.0827759708441451,-2.1697562088389923,-0.9070495258166495,-2.4905163329820863,-1.7759185107130318,-1.2101861608710927,0.5008078679311554,2.2590216588700223,-0.0,-0.0,0.0,19-22,Mother-Son,3.33125,3.453125,0.375,0,0
F0668,1,E1,Eastern,3,0,Rural,2,Female,2,Female,39,14.5,4,3.68,3.9,3.63,2.24,3,2,3,3,2,3,2.67,5,5,5,5,4,4.8,4,3,4,4,5,4.0,4.03,3,3,3,3,3,3,3.0,3,3,3,2,4,3.0,2,3,2,3,3,2.6,2.91,2,4,3,3,3.0,-0.8034788120978842,0.4441430770230789,1.0265559536547082,0.6914856557018284,-0.14357014024722803,-0.6517007690770332,0.06867941476941361,-0.2728696805327998,-0.6150980461289112,-0.1434716333783671,-0.0371986205530966,-0.13441429080437242,-2.032593458242204,0.5129504741833508,-0.7405163329820863,-0.7759185107130318,0.5898138391289072,1.1008078679311555,-0.37984820414367726,0.0,-0.0,-0.0,12-15,Mother-Daughter,3.718571428571429,3.3333333333333335,0.5238095238095238,0,0
F0672,1,E1,Eastern,2,0,Rural,1,Male,2,Female,39,17.3,3,2.81,3.75,2.82,2.58,4,4,2,3,3,3,3.17,4,3,3,3,4,3.4,1,1,1,1,2,1.2,2.46,4,3,2,2,2,3,2.67,2,3,3,4,3,3.0,2,2,2,2,2,2.0,2.18,1,1,1,1,1.0,-0.285719020957236,-0.610088388197615,-1.5845778817485696,-1.4249613193794706,-0.5089157048833953,-0.6517007690770332,-0.5481353923237118,-1.1325146490762619,-2.2763660526072798,-0.839607532921043,-0.27818270591716576,-1.2318042348503957,-1.4496517682058534,-1.0570495258166495,-2.7405163329820863,-0.27591851071303175,-0.8101861608710927,-1.6991921320688446,2.8968614902714975,-0.0,-0.0,0.0,16-18,Father-Daughter,3.7009999999999996,3.75,0.55,0,0
F0673,18,W6,Western,123,0,Rural,2,Female,1,Male,44,16.6,3,2.88,3.53,3.49,3.33,3,3,3,2,3,4,3.0,4,3,3,3,3,3.2,3,2,3,4,3,3.0,3.0,2,3,3,2,2,3,2.5,2,3,3,2,2,2.4,1,1,1,1,2,1.2,2.15,2,3,3,2,2.5,-0.46175734994505635,-0.7606928832291425,0.09400815529639468,-0.6970114043833551,-0.6971240260596026,-1.1588694495952054,-1.3705551351145455,-1.1678425244958566,-1.0304150477485032,-0.7835965984750807,-0.6316260311178011,-0.32408662681232664,-0.16375098136096214,-0.5170495258166494,-1.2405163329820863,-0.4459185107130317,-1.0101861608710925,0.10080786793115548,0.6414083817361965,-0.0,-0.0,0.0,16-18,Mother-Son,3.376923076923077,4.019230769230769,0.46153846153846156,0,1
F0674,6,E6,Eastern,42,0,Rural,2,Female,2,Female,41,13.9,2,5.25,3.18,3.09,3.67,2,2,3,3,2,3,2.5,2,2,2,2,3,2.2,3,3,3,3,3,3.0,2.1,3,3,2,2,2,3,2.5,2,2,1,1,2,1.6,2,2,1,3,2,2.0,1.89,3,2,2,3,2.5,-0.9795171410857045,-1.513715358386781,0.09400815529639468,-1.910261262710214,-0.6971240260596026,-1.8350943569527682,-0.5481353923237118,-1.4740174447990075,-1.0304150477485032,1.1127736106239328,-1.193922230300629,-0.8660075868350546,0.4191907086753883,-1.4170495258166493,-1.2405163329820863,-0.9459185107130317,-2.0101861608710925,0.10080786793115548,1.757873081420074,-0.0,-0.0,0.0,12-15,Mother-Daughter,3.636060606060606,3.909090909090909,0.5757575757575758,0,0
F0675,7,C1,Central,46,0,Rural,2,Female,2,Female,45,23.3,3,3.59,3.01,2.63,2.93,2,2,2,2,2,3,2.17,1,2,2,2,2,1.8,5,5,4,4,5,4.6,2.83,3,4,5,3,3,3,3.5,2,2,3,3,2,2.4,3,2,3,2,3,2.6,2.59,3,3,3,4,3.25,-1.3212386032385324,-1.8149243484498367,1.5860846326696958,-0.9261808220673172,0.40998374556514644,-1.1588694495952054,0.06867941476941361,-0.6497003516751397,-0.4074395453191151,-0.2154856919517476,-1.4670375270465748,-1.4892166908611912,-0.849564734344904,-0.6870495258166494,-0.4905163329820863,-1.2759185107130318,-2.410186160871093,1.7008078679311551,0.3370090139806641,-0.0,-0.0,0.0,23-25,Mother-Daughter,3.492,3.51,0.44,1,0
F0677,12,C6,Central,78,0,Rural,2,Female,1,Male,47,21.8,4,1.01,3.85,3.99,3.22,3,3,3,3,3,2,2.83,2,1,1,1,1,1.2,5,4,4,4,3,4.0,2.77,3,2,2,3,2,2,2.33,2,1,2,1,2,1.6,2,2,2,2,3,2.2,2.01,2,2,1,2,1.75,-0.6377956789328766,-2.2667378335444197,1.0265559536547082,-1.0070641459557745,-0.8853323472358098,-1.8350943569527682,-0.3425304566260032,-1.3327059431206303,-1.6533905501778914,-2.2798887043886484,-0.11752664900778609,0.35331457321608273,-0.352349763431546,-0.7470495258166494,-1.9905163329820863,-0.6159185107130316,-3.0101861608710925,1.1008078679311555,1.4870142826845634,-0.0,-0.0,0.0,19-22,Mother-Son,3.559473684210526,2.9078947368421053,0.3684210526315789,1,0
