Family_ID,City_ID,City_Code,Region,Community_ID,Urban_Rural,Location_Type,Parent_Gender,Parent_Sex,Child_Gender,Child_Sex,Parent_Age,Child_Age,Parent_Education,Family_SES,Comm_Cultural_Policy,Comm_Cultural_Facility,Comm_Cultural_Activity,P_Cog1,P_Cog2,P_Cog3,P_Cog4,P_Cog5,P_Cog6,Parent_Cog_Mean,P_Aff1,P_Aff2,P_Aff3,P_Aff4,P_Aff5,Parent_Aff_Mean,P_Beh1,P_Beh2,P_Beh3,P_Beh4,P_Beh5,Parent_Beh_Mean,Parent_Identity_Overall,C_Cog1,C_Cog2,C_Cog3,C_Cog4,C_Cog5,C_Cog6,Child_Cog_Mean,C_Aff1,C_Aff2,C_Aff3,C_Aff4,C_Aff5,Child_Aff_Mean,C_Beh1,C_Beh2,C_Beh3,C_Beh4,C_Beh5,Child_Beh_Mean,Child_Identity_Overall,FSI1,FSI2,FSI3,FSI4,Family_Socialization,Parent_Cog_Mean_z,Parent_Aff_Mean_z,Parent_Beh_Mean_z,Parent_Identity_Overall_z,Child_Cog_Mean_z,Child_Aff_Mean_z,Child_Beh_Mean_z,Child_Identity_Overall_z,Family_Socialization_z,Family_SES_z,Comm_Cultural_Policy_z,Comm_Cultural_Facility_z,Comm_Cultural_Activity_z,Parent_Identity_c,Family_Socialization_c,Parent_Cog_c,Parent_Aff_c,Parent_Beh_c,Parent_X_Socialization,Urban_X_Parent,Urban_X_Socialization,Three_Way_Interaction,Child_Age_Group,Gender_Combination,Comm_Parent_Identity_Mean,Comm_Socialization_Mean,Comm_Urban_Prop,Region_Central,Region_Western
F0780,16,W4,Western,110,1,Urban,1,Male,1,Male,40,14.4,6,2.68,4.58,4.41,3.25,3,5,4,4,5,4,4.17,2,3,3,3,3,2.8,4,3,4,4,3,3.6,3.69,3,3,3,3,4,3,3.17,2,2,3,3,3,2.6,2,3,3,3,3,2.8,2.9,2,2,3,4,2.75,0.7498005613240603,-1.061901873292198,0.6535368343113829,0.23314682033390347,0.04463818092897921,-0.9898132227558145,0.2742843504671218,-0.2846456390059982,-0.8227565469387071,-0.9436278397492588,1.0552625664306847,0.9223315812399465,-0.3009137319577507,0.17295047418335052,-0.9905163329820863,0.7240814892869682,-1.4101861608710928,0.7008078679311556,-0.17131026947560535,0.17295047418335052,-0.9905163329820863,-0.17131026947560535,12-15,Father-Son,3.667333333333333,3.941666666666667,0.5333333333333333,0,1
F0782,18,W6,Western,121,1,Urban,1,Male,2,Female,39,15.1,4,6.41,4.44,3.75,3.24,3,4,3,2,3,4,3.17,5,7,5,6,6,5.8,6,5,5,5,6,5.4,4.82,4,4,3,2,4,3,3.33,6,7,5,6,7,6.2,4,6,6,5,5,5.2,5.05,4,5,5,4,4.5,-0.285719020957236,1.1971655521807174,2.3321228713563475,1.7564494202331824,0.2217754243889392,2.0531988603532185,2.7415435788396234,2.247185432731596,0.6308529587298652,2.0409548100141675,0.8303440867575538,0.028161997202445964,-0.3180590757823488,1.3029504741833509,0.7594836670179137,-0.27591851071303175,1.5898138391289072,2.500807867931156,0.9895696040755008,1.3029504741833509,0.7594836670179137,0.9895696040755008,12-15,Father-Daughter,3.6463636363636365,3.7954545454545454,0.5909090909090909,0,1
F0784,10,C4,Central,65,1,Urban,1,Male,2,Female,46,17.2,4,5.94,4.03,3.2,2.89,3,3,4,5,3,3,3.5,4,6,5,5,6,5.2,4,3,5,5,4,4.2,4.51,4,4,4,3,3,4,3.67,5,6,5,6,5,5.4,4,3,4,4,5,4.0,4.43,5,5,5,5,5.0,0.05600244119559184,0.7453520670861346,1.213065513326371,1.338552246809486,0.5981920667413537,1.3769739529956557,1.5079139646533726,1.5170760073933127,1.0461699603494574,1.6648813930198483,0.17165425342909738,-0.716979322828804,-0.9181461096432982,0.9929504741833504,1.2594836670179137,0.05408148928696832,0.9898138391289075,1.3008078679311557,1.2506049043916223,0.9929504741833504,1.2594836670179137,1.2506049043916223,16-18,Father-Daughter,3.693157894736842,4.078947368421052,0.6842105263157895,1,0
F0789,4,E4,Eastern,28,1,Urban,1,Male,1,Male,49,16.8,3,2.21,5.33,4.75,3.17,4,4,5,4,5,4,4.33,4,5,6,5,6,5.2,4,4,4,3,4,3.8,4.23,3,3,3,3,3,3,3.0,2,3,2,2,3,2.4,1,1,2,2,2,1.6,2.47,2,2,2,2,2.0,0.9154836944890679,0.7453520670861346,0.8400463939830453,0.9610967353300195,-0.14357014024722803,-1.1588694495952054,-0.9593452637191285,-0.7910118533535166,-1.4457320493680954,-1.319701256743578,2.260182993251031,1.3829643972592647,-0.4380764825545392,0.712950474183351,-1.7405163329820863,0.8840814892869684,0.9898138391289075,0.9008078679311553,-1.2409019449234457,0.712950474183351,-1.7405163329820863,-1.2409019449234457,16-18,Father-Son,3.8549999999999995,3.6,0.7,0,0
F0790,14,W2,Western,92,1,Urban,2,Female,1,Male,39,12.9,5,4.29,5.05,4.6,4.37,2,2,2,2,2,3,2.17,4,5,5,5,5,4.8,4,4,4,3,3,3.6,3.69,3,2,2,4,3,2,2.67,4,4,5,5,5,4.6,4,2,4,3,4,3.4,3.45,4,4,4,4,4.0,-1.3212386032385324,0.4441430770230789,0.6535368343113829,0.23314682033390347,-0.5089157048833953,0.7007490456380923,0.8910991575602472,0.36303207701989826,0.21553595711027312,0.34462365250787674,1.8103460339047681,1.1797440372507415,1.6193647763972872,0.17295047418335052,0.2594836670179137,-1.2759185107130318,0.5898138391289072,0.7008078679311556,0.044877823253582805,0.17295047418335052,0.2594836670179137,0.044877823253582805,12-15,Mother-Son,3.7422222222222223,3.8055555555555554,0.5555555555555556,0,1
F0793,16,W4,Western,110,1,Urban,2,Female,1,Male,47,17.7,5,4.42,4.58,4.41,3.25,2,2,3,3,3,2,2.5,5,5,6,5,4,5.0,4,5,4,5,4,4.4,3.95,3,3,4,3,3,3,3.17,7,7,6,6,6,6.4,6,5,4,5,5,5.0,4.81,6,5,6,6,5.75,-0.9795171410857045,0.5947475720546067,1.3995750729980339,0.583641223850552,0.04463818092897921,2.2222550871926092,2.5359386431419146,1.964562429374841,1.6691454627788456,0.4486439593360926,1.0552625664306847,0.9223315812399465,-0.3009137319577507,0.43295047418335075,2.0094836670179137,-0.9459185107130317,0.7898138391289073,1.5008078679311558,0.8700069064991043,0.43295047418335075,2.0094836670179137,0.8700069064991043,16-18,Mother-Son,3.667333333333333,3.941666666666667,0.5333333333333333,0,1
F0794,9,C3,Central,62,1,Urban,2,Female,2,Female,45,16.8,3,5.84,4.46,4.31,3.86,6,3,5,4,4,5,4.5,7,7,7,7,7,7.0,4,4,5,5,4,4.4,5.27,5,7,6,7,6,7,6.33,7,7,6,7,6,6.6,5,6,4,5,5,5.0,6.16,5,5,6,6,5.5,1.091522023476888,2.100792522369884,1.3995750729980339,2.363074349396611,3.5430987392631863,2.3913113140319995,2.5359386431419146,3.5543168232565865,1.4614869619690496,1.5848657723827588,0.862475298139429,0.7868513412342639,0.7449522413427607,1.7529504741833501,1.7594836670179137,1.0540814892869683,2.7898138391289073,1.5008078679311558,3.0842877284169115,1.7529504741833501,1.7594836670179137,3.0842877284169115,16-18,Mother-Daughter,3.4633333333333334,3.6944444444444446,0.5,1,0
F0797,17,W5,Western,116,1,Urban,2,Female,2,Female,44,16.0,4,4.09,4.78,4.15,4.2,4,4,3,4,4,3,3.67,6,6,6,6,7,6.2,1,3,2,2,1,1.8,4.1,4,3,3,4,2,2,3.0,4,4,4,4,4,4.0,2,3,2,1,1,1.8,3.33,3,3,4,3,3.25,0.23204077018341215,1.498374542243773,-1.0250492027335814,0.7858495335716944,-0.14357014024722803,0.1935803651199204,-0.7537403280214202,0.22172057534152081,-0.4074395453191151,0.18459241123369827,1.376574680249444,0.570082957225174,1.3278939313791118,0.5829504741833502,-0.4905163329820863,0.22408148928696825,1.9898138391289075,-1.0991921320688445,-0.28594672890658535,0.5829504741833502,-0.4905163329820863,-0.28594672890658535,16-18,Mother-Daughter,3.4620689655172416,4.017241379310345,0.5862068965517241,0,1
F0798,4,E4,Eastern,23,1,Urban,2,Female,2,Female,44,16.2,3,4.72,3.88,4.44,3.87,3,4,2,3,3,3,3.0,6,5,6,7,6,6.0,1,3,1,3,2,2.0,3.63,4,4,4,2,4,3,3.5,6,6,6,6,6,6.0,4,5,4,3,2,3.6,4.24,5,5,5,5,5.0,-0.46175734994505635,1.3477700472122454,-0.8385396430619187,0.15226349644544612,0.40998374556514644,1.8841426335138276,1.0967040932579557,1.2933327964025492,1.0461699603494574,0.6886908212473599,-0.06932983193497254,0.9629756532416515,0.7620975851673596,0.11295047418335047,1.2594836670179137,-0.4459185107130317,1.7898138391289073,-0.8991921320688445,0.14225927741585845,0.11295047418335047,1.2594836670179137,0.14225927741585845,16-18,Mother-Daughter,3.6708695652173917,3.717391304347826,0.6521739130434783,0,0
F0801,5,E5,Eastern,33,1,Urban,1,Male,2,Female,43,17.9,3,5.12,3.68,4.23,3.37,6,5,5,5,5,4,5.0,5,3,5,5,6,4.8,3,4,4,2,4,3.4,4.45,5,6,5,4,6,4,5.0,5,5,5,5,4,4.8,5,4,4,5,3,4.2,4.65,7,6,6,5,6.0,1.6092818146175363,0.4441430770230789,0.46702727463972,1.2576689229210292,2.07064540300227,0.8698052724774832,1.7135189003510811,1.7761470938036719,1.8768039635886415,1.0087533037957168,-0.39064194575373123,0.6784671492297195,-0.09516960606256787,0.9329504741833508,2.2594836670179137,1.5540814892869683,0.5898138391289072,0.5008078679311554,2.107986358553899,0.9329504741833508,2.2594836670179137,2.107986358553899,16-18,Father-Daughter,3.4548275862068967,4.094827586206897,0.6206896551724138,0,0
F0803,9,C3,Central,62,1,Urban,2,Female,2,Female,43,14.6,5,6.33,4.46,4.31,3.86,4,3,4,3,5,4,3.83,4,3,4,3,3,3.4,3,3,3,4,2,3.0,3.34,5,3,4,4,3,4,3.83,3,3,3,4,4,3.4,3,4,3,4,3,3.4,3.34,4,4,5,4,4.25,0.3977239033484197,-0.610088388197615,0.09400815529639468,-0.2386725690154307,0.7753293102013137,-0.3135883153982518,0.8910991575602472,0.23349653381471866,0.4231944579200692,1.976942313504496,0.862475298139429,0.7868513412342639,0.7449522413427607,-0.17704952581664957,0.5094836670179137,0.3840814892869684,-0.8101861608710927,0.10080786793115548,-0.0902038416568494,-0.17704952581664957,0.5094836670179137,-0.0902038416568494,12-15,Mother-Daughter,3.4633333333333334,3.6944444444444446,0.5,1,0
F0804,5,E5,Eastern,32,1,Urban,1,Male,1,Male,42,18.4,5,3.94,4.17,5.23,4.8,4,4,4,3,2,3,3.33,5,5,5,4,4,4.6,4,3,4,3,4,3.6,3.7,3,1,3,3,3,3,2.67,4,5,4,4,4,4.2,2,2,4,2,1,2.2,3.2,4,6,6,4,5.0,-0.12003588779222847,0.2935385819915511,0.6535368343113829,0.2466273743153133,-0.5089157048833953,0.3626365919593113,-0.3425304566260032,0.06863311518994548,1.0461699603494574,0.06456898027806457,0.39657273310222824,2.0332695492865382,2.356614560855024,0.18295047418335075,1.2594836670179137,-0.11591851071303161,0.389813839128907,0.7008078679311556,0.23042313410711276,0.18295047418335075,1.2594836670179137,0.23042313410711276,16-18,Father-Son,3.5572000000000004,3.65,0.56,0,0
F0805,13,W1,Western,89,1,Urban,1,Male,1,Male,52,21.5,2,3.05,3.71,4.39,3.23,3,3,2,2,3,3,2.67,4,4,4,4,4,4.0,2,4,3,4,3,3.2,3.44,4,4,4,4,3,4,3.83,4,4,5,4,5,4.4,3,3,3,3,3,3.0,3.72,6,5,6,5,5.5,-0.8034788120978842,-0.15827490310303177,0.28051771496805755,-0.10386702920133516,0.7753293102013137,0.5316928187987021,0.4798892861648304,0.6809829557962473,1.4614869619690496,-0.6475700433920292,-0.34244512868091764,0.8952355332388096,-0.3352044196069478,-0.07704952581664948,1.7594836670179137,-0.7759185107130318,-0.21018616087109265,0.30080786793115566,-0.13556738222586984,-0.07704952581664948,1.7594836670179137,-0.13556738222586984,19-22,Father-Son,3.5733333333333337,3.8425925925925926,0.6296296296296297,0,1
F0808,14,W2,Western,94,1,Urban,1,Male,1,Male,49,19.9,4,5.03,3.71,3.64,3.89,2,2,3,2,2,2,2.17,6,6,6,6,6,6.0,2,3,3,3,3,2.8,3.72,4,3,4,3,4,4,3.67,4,5,4,5,5,4.6,4,3,3,4,3,3.4,3.84,4,5,5,4,4.5,-1.3212386032385324,1.3477700472122454,-0.09250140437526819,0.2735884822781324,0.5981920667413537,0.7007490456380923,0.8910991575602472,0.8222944574746243,0.6308529587298652,0.9367392452223368,-0.34244512868091764,-0.12086626680380393,0.7963882728165568,0.20295047418335077,0.7594836670179137,-1.2759185107130318,1.7898138391289073,-0.0991921320688447,0.15413757035579567,0.20295047418335077,0.7594836670179137,0.15413757035579567,19-22,Father-Son,3.718125,3.8125,0.8125,0,1
F0811,11,C5,Central,76,1,Urban,2,Female,1,Male,41,12.9,3,5.11,4.38,4.33,3.79,5,5,5,5,4,5,4.83,4,5,5,4,5,4.6,3,3,2,3,4,3.0,4.16,3,5,5,4,3,4,4.0,4,5,3,4,3,3.8,3,3,3,4,4,3.4,3.55,4,4,5,4,4.25,1.433243485629716,0.2935385819915511,0.09400815529639468,0.8667328574601523,0.9635376313775209,0.02452413828052955,0.8910991575602472,0.480791661751879,0.4231944579200692,1.0007517417320082,0.7339504526119253,0.8139473892354009,0.6249348345705711,0.6429504741833507,0.5094836670179137,1.3840814892869684,0.389813839128907,0.10080786793115548,0.32757276529783996,0.6429504741833507,0.5094836670179137,0.32757276529783996,12-15,Mother-Son,3.7304000000000004,3.26,0.64,1,0
F0812,14,W2,Western,93,1,Urban,2,Female,1,Male,48,17.4,4,4.97,4.59,3.62,3.07,5,6,5,6,5,5,5.33,7,7,6,7,7,6.8,3,3,3,2,3,2.8,4.85,4,4,5,5,5,5,4.67,5,5,6,5,4,5.0,3,4,4,3,3,3.4,4.42,5,6,5,5,5.25,1.9510032767703642,1.950188027338356,-0.09250140437526819,1.7968910821774102,1.7052998383661027,1.038861499316874,0.8910991575602472,1.505300048920115,1.2538284611592534,0.8887298728400829,1.0713281721216223,-0.14796231480494032,-0.6095299208005248,1.3329504741833502,1.5094836670179137,1.8840814892869684,2.589813839128907,-0.0991921320688447,2.0120669697235503,1.3329504741833502,1.5094836670179137,2.0120669697235503,16-18,Mother-Son,3.3927272727272726,3.772727272727273,0.4090909090909091,0,1
F0815,5,E5,Eastern,32,1,Urban,1,Male,1,Male,44,18.2,5,5.04,4.17,5.23,4.8,5,6,5,5,6,4,5.17,6,5,6,5,5,5.4,4,4,5,4,4,4.2,4.68,4,4,5,5,4,5,4.5,3,4,5,4,5,4.2,3,3,3,3,3,3.0,3.74,4,4,3,4,3.75,1.7853201436053567,0.8959565621176624,1.213065513326371,1.567721664493448,1.5170915171898955,0.3626365919593113,0.4798892861648304,0.7045348727426436,0.007877456300477073,0.9447408072860455,0.39657273310222824,2.0332695492865382,2.356614560855024,1.1629504741833503,0.0094836670179137,1.7240814892869682,1.1898138391289077,1.3008078679311557,0.011029035055479737,1.1629504741833503,0.0094836670179137,0.011029035055479737,16-18,Father-Son,3.5572000000000004,3.65,0.56,0,0
F0817,13,W1,Western,91,1,Urban,2,Female,2,Female,38,15.5,3,3.44,3.41,4.07,3.61,3,3,3,3,3,3,3.0,3,3,3,2,3,2.8,3,2,3,2,2,2.4,2.81,3,3,2,2,4,3,2.83,2,2,2,2,3,2.2,3,3,3,2,1,2.4,2.51,4,3,3,3,3.25,-0.46175734994505635,-1.061901873292198,-0.4655205237185935,-0.9531419300301364,-0.33177846142343526,-1.327925676434596,-0.13692552092829502,-0.7439080194607247,-0.4074395453191151,-0.3355091229073813,-0.824413299409056,0.46169876522062836,0.31631864572779694,-0.7070495258166494,-0.4905163329820863,-0.4459185107130317,-1.4101861608710928,-0.4991921320688446,0.3468193406403058,-0.7070495258166494,-0.4905163329820863,0.3468193406403058,12-15,Mother-Daughter,3.4524,3.26,0.64,0,1
F0818,9,C3,Central,63,1,Urban,1,Male,2,Female,44,17.8,5,3.57,4.98,3.74,4.33,3,3,3,4,3,3,3.17,4,4,4,4,4,4.0,5,4,4,5,5,4.6,3.96,3,5,2,5,3,3,3.5,5,3,5,4,4,4.2,4,4,5,3,4,4.0,4.19,4,5,5,5,4.75,-0.285719020957236,-0.15827490310303177,1.5860846326696958,0.5971217778319612,0.40998374556514644,0.3626365919593113,1.5079139646533726,1.2344530040365589,0.8385114595396613,-0.23148881607916544,1.6978867940682034,0.014613973201878065,1.550783401098893,0.44295047418335054,1.0094836670179137,-0.27591851071303175,-0.21018616087109265,1.7008078679311551,0.44715126898593244,0.44295047418335054,1.0094836670179137,0.44715126898593244,16-18,Father-Daughter,3.4166666666666665,4.116666666666666,0.6,1,0
F0822,10,C4,Central,70,1,Urban,1,Male,1,Male,52,23.7,5,3.4,4.46,5.05,3.49,3,4,3,3,4,3,3.33,4,4,4,5,4,4.2,4,4,4,5,4,4.2,3.89,4,3,3,4,2,3,3.17,3,4,4,4,4,3.8,2,2,3,3,2,2.4,3.09,5,3,4,5,4.25,-0.12003588779222847,-0.0076704080715039435,1.213065513326371,0.5027578999620946,0.04463818092897921,0.02452413828052955,-0.13692552092829502,-0.06090242801523413,0.4231944579200692,-0.367515371162217,0.862475298139429,1.7894051172763101,0.11057451983261492,0.3729504741833507,0.5094836670179137,-0.11591851071303161,-0.010186160871092476,1.3008078679311557,0.19001217520300326,0.3729504741833507,0.5094836670179137,0.19001217520300326,23-25,Father-Son,3.5570833333333334,3.75,0.5416666666666666,1,0
F0823,2,E2,Eastern,9,1,Urban,2,Female,2,Female,42,18.1,3,4.41,4.96,5.29,3.69,3,3,4,4,4,3,3.5,3,4,3,3,3,3.2,2,4,4,3,3,3.2,3.23,3,3,4,3,5,3,3.5,4,5,4,4,4,4.2,3,2,3,4,3,3.0,3.71,6,5,5,5,5.25,0.05600244119559184,-0.7606928832291425,0.28051771496805755,-0.38695866281093555,0.40998374556514644,0.3626365919593113,0.4798892861648304,0.6692069973230489,1.2538284611592534,0.44064239727238386,1.6657555826863268,2.114557693289947,0.45348139632458545,-0.28704952581664944,1.5094836670179137,0.05408148928696832,-1.0101861608710925,0.30080786793115566,-0.4332965708454693,-0.28704952581664944,1.5094836670179137,-0.4332965708454693,16-18,Mother-Daughter,3.2433333333333336,4.157407407407407,0.5925925925925926,0,0
F0824,6,E6,Eastern,39,1,Urban,1,Male,2,Female,45,20.1,2,3.62,3.9,4.55,3.36,6,6,5,5,6,5,5.5,5,5,4,5,5,4.8,3,3,3,2,3,2.8,4.37,4,4,5,4,4,4,4.17,4,4,5,4,4,4.2,3,3,4,5,4,3.8,4.04,4,5,4,4,4.25,2.1270416057581847,0.4441430770230789,-0.09250140437526819,1.1498244910697526,1.1517459525537281,0.3626365919593113,1.302309028955664,1.0578136269385867,0.4231944579200692,-0.19148100576062063,-0.0371986205530966,1.1120039172479008,-0.11231494988716682,0.8529504741833507,0.5094836670179137,2.0540814892869683,0.5898138391289072,-0.0991921320688447,0.43456433537160183,0.8529504741833507,0.5094836670179137,0.43456433537160183,19-22,Father-Daughter,3.795625,3.875,0.5625,0,0
F0829,1,E1,Eastern,7,1,Urban,1,Male,2,Female,47,17.3,4,2.34,4.26,5.38,4.25,4,4,5,5,4,5,4.5,2,2,1,2,2,1.8,3,3,3,2,4,3.0,3.17,5,4,4,5,5,4,4.5,2,3,3,3,3,2.8,4,4,4,6,4,4.4,3.78,5,5,5,5,5.0,1.091522023476888,-1.8149243484498367,0.09400815529639468,-0.46784198669939286,1.5170915171898955,-0.820756995916424,1.9191238360487899,0.7516387066354355,1.0461699603494574,-1.2156809499153622,0.5411631843206696,2.2364899092950603,1.4136206505021043,-0.3470495258166495,1.2594836670179137,1.0540814892869683,-2.410186160871093,0.10080786793115548,-0.43710320941238184,-0.3470495258166495,1.2594836670179137,-0.43710320941238184,16-18,Father-Daughter,3.5557575757575757,3.537878787878788,0.5757575757575758,0,0
F0833,4,E4,Eastern,26,1,Urban,1,Male,2,Female,46,20.0,5,4.5,5.5,4.75,4.1,4,4,3,4,3,3,3.5,4,4,5,5,4,4.4,4,2,2,2,3,2.6,3.57,3,3,4,3,4,4,3.5,5,4,3,5,5,4.4,2,2,1,2,2,1.8,3.32,4,3,3,4,3.5,0.05600244119559184,0.1429340869600239,-0.27901096404693065,0.07138017255698878,0.40998374556514644,0.5316928187987021,-0.7537403280214202,0.20994461686832241,-0.199781044509319,0.512656455845764,2.5332982899969765,1.3829643972592647,1.1564404931331256,0.052950474183350416,-0.2405163329820863,0.05408148928696832,0.1898138391289077,-0.29919213206884443,-0.012735453880242073,0.052950474183350416,-0.2405163329820863,-0.012735453880242073,19-22,Father-Daughter,3.4605882352941175,3.7205882352941178,0.6470588235294118,0,0
F0835,2,E2,Eastern,14,1,Urban,2,Female,2,Female,45,17.9,5,1.35,4.7,3.57,3.34,3,3,2,3,4,3,3.0,6,6,7,7,7,6.6,4,3,5,5,3,4.0,4.49,4,4,3,3,3,4,3.5,6,6,5,6,6,5.8,3,3,3,3,3,3.0,3.75,4,3,3,4,3.5,-0.46175734994505635,1.799583532306828,1.0265559536547082,1.3115911388466674,0.40998374556514644,1.7150864066744367,0.4798892861648304,0.7163108312158414,-0.199781044509319,-2.007835594222545,1.2480498347219402,-0.21570243480778162,-0.14660563753636396,0.9729504741833508,-0.2405163329820863,-0.4459185107130317,2.389813839128907,1.1008078679311555,-0.23401048022376156,0.9729504741833508,-0.2405163329820863,-0.23401048022376156,16-18,Mother-Daughter,3.43,3.8684210526315788,0.5263157894736842,0,0
F0836,15,W3,Western,105,1,Urban,1,Male,2,Female,46,18.0,2,4.46,4.65,5.08,4.32,2,4,5,4,4,4,3.83,6,5,5,5,5,5.2,3,2,3,3,2,2.6,3.45,4,3,3,3,4,3,3.33,5,5,4,4,5,4.6,3,3,3,3,3,3.0,3.39,4,4,4,4,4.0,0.3977239033484197,0.7453520670861346,-0.27901096404693065,-0.09038647521992531,0.2217754243889392,0.7007490456380923,0.4798892861648304,0.2923763261807095,0.21553595711027312,0.4806502075909283,1.1677218062672508,1.830049189278015,1.5336380572742947,-0.06704952581664925,0.2594836670179137,0.3840814892869684,0.9898138391289075,-0.29919213206884443,-0.01739825683071642,-0.06704952581664925,0.2594836670179137,-0.01739825683071642,16-18,Father-Daughter,3.337037037037037,3.1203703703703702,0.5555555555555556,0,1
F0837,18,W6,Western,122,1,Urban,1,Male,1,Male,38,12.6,6,4.78,4.41,4.75,3.7,4,3,3,3,3,2,3.0,6,5,5,6,6,5.6,4,3,3,4,4,3.6,3.98,3,2,3,3,3,2,2.67,4,5,5,5,4,4.6,3,4,2,3,5,3.4,3.62,4,4,4,4,4.0,-0.46175734994505635,1.0465610571491897,0.6535368343113829,0.6240828857947803,-0.5089157048833953,0.7007490456380923,0.8910991575602472,0.5632233710642661,0.21553595711027312,0.7367001936296138,0.7821472696847395,1.3829643972592647,0.47062674014918443,0.46295047418335056,0.2594836670179137,-0.4459185107130317,1.389813839128907,0.7008078679311556,0.1201280866887778,0.46295047418335056,0.2594836670179137,0.1201280866887778,12-15,Father-Son,3.7910526315789475,4.631578947368421,0.6842105263157895,0,1
F0838,13,W1,Western,91,1,Urban,2,Female,1,Male,40,16.8,4,4.8,3.41,4.07,3.61,3,4,3,4,5,5,4.0,7,6,6,7,6,6.4,1,1,2,1,1,1.2,3.74,4,4,3,3,3,3,3.33,4,4,4,4,4,4.0,3,3,4,4,3,3.4,3.51,3,4,2,3,3.0,0.57376223233624,1.648979037275301,-1.5845778817485696,0.3005495902409515,0.2217754243889392,0.1935803651199204,0.8910991575602472,0.4336878278590865,-0.6150980461289112,0.7527033177570314,-0.824413299409056,0.46169876522062836,0.31631864572779694,0.2229504741833508,-0.7405163329820863,0.5540814892869683,2.1898138391289077,-1.6991921320688446,-0.16509846757887223,0.2229504741833508,-0.7405163329820863,-0.16509846757887223,16-18,Mother-Son,3.4524,3.26,0.64,0,1
F0839,11,C5,Central,75,1,Urban,1,Male,2,Female,38,12.1,3,4.53,4.32,3.61,3.65,3,4,4,3,4,4,3.67,6,5,6,6,6,5.8,6,6,6,4,5,5.4,4.83,5,4,4,4,4,5,4.33,6,6,5,5,7,5.8,5,4,5,4,5,4.6,5.06,5,6,5,5,5.25,0.23204077018341215,1.1971655521807174,2.3321228713563475,1.7699299742145918,1.3288831960136882,1.7150864066744367,2.1247287717464975,2.2589613912047937,1.2538284611592534,0.536661142036891,0.6375568184662981,-0.16151033880550883,0.3849000210261912,1.3129504741833506,1.5094836670179137,0.22408148928696825,1.5898138391289072,2.500807867931156,1.9818772963831928,1.3129504741833506,1.5094836670179137,1.9818772963831928,12-15,Father-Daughter,3.659473684210526,3.8421052631578947,0.7368421052631579,1,0
F0841,14,W2,Western,96,1,Urban,2,Female,1,Male,40,17.0,4,4.37,3.52,3.31,3.18,6,5,5,5,5,5,5.17,5,4,5,5,4,4.6,4,5,5,4,5,4.6,4.92,4,3,4,2,3,4,3.33,3,3,3,4,3,3.2,2,3,3,3,2,2.6,3.26,2,2,3,3,2.5,1.7853201436053567,0.2935385819915511,1.5860846326696958,1.8912549600472774,0.2217754243889392,-0.4826445422376423,0.06867941476941361,0.1392888660291337,-1.0304150477485032,0.40863614901754813,-0.6476916368087388,-0.5679510588225543,-0.42093113872994026,1.4029504741833505,-1.2405163329820863,1.7240814892869682,0.389813839128907,1.7008078679311551,-1.740382977589409,1.4029504741833505,-1.2405163329820863,-1.740382977589409,16-18,Mother-Son,3.5119999999999996,3.7375,0.5,0,1
F0842,11,C5,Central,74,1,Urban,1,Male,1,Male,48,24.2,3,3.56,3.7,3.87,3.01,4,4,4,3,3,5,3.83,5,5,4,4,4,4.4,3,2,3,2,3,2.6,3.62,3,3,3,3,4,3,3.17,3,3,4,4,3,3.4,1,3,1,2,1,1.6,2.91,4,4,5,4,4.25,0.3977239033484197,0.1429340869600239,-0.27901096404693065,0.13878294246403686,0.04463818092897921,-0.3135883153982518,-0.9593452637191285,-0.2728696805327998,0.4231944579200692,-0.2394903781428742,-0.35851073437185527,0.19073828520926436,-0.7124019837481163,0.10295047418335068,0.5094836670179137,0.3840814892869684,0.1898138391289077,-0.29919213206884443,0.05245158510816656,0.10295047418335068,0.5094836670179137,0.05245158510816656,23-25,Father-Son,3.5776470588235294,3.7058823529411766,0.7058823529411765,1,0
F0843,3,E3,Eastern,18,1,Urban,2,Female,1,Male,43,21.9,5,5.75,4.75,4.39,4.06,6,5,4,5,5,4,4.83,5,5,5,6,5,5.2,3,2,4,2,3,2.8,4.03,4,4,3,4,3,3,3.5,5,4,3,4,4,4.0,4,3,3,2,3,3.0,3.58,4,4,5,5,4.5,1.433243485629716,0.7453520670861346,-0.09250140437526819,0.6914856557018284,0.40998374556514644,0.1935803651199204,0.4798892861648304,0.5161195371714736,0.6308529587298652,1.5128517138093787,1.3283778631766296,0.8952355332388096,1.0878591178347312,0.5129504741833508,0.7594836670179137,1.3840814892869684,0.9898138391289075,-0.0991921320688447,0.389577507131349,0.5129504741833508,0.7594836670179137,0.389577507131349,19-22,Mother-Son,3.6612500000000003,3.71875,0.7083333333333334,0,0
